time (us),flowVelocityX[cm/s],secFlowVelocityX[cm/s]
65261395,-37,-40
65262387,-37,-40
65263424,-37,-40
65264422,-37,-40
65265422,-37,-40
65266431,-37,-40
65267432,-37,-40
65268486,-37,-40
65269496,-37,-40
65270450,-16,-45
65271455,-16,-45
65272457,-16,-45
65273515,-16,-45
65274467,-16,-45
65275562,-16,-45
65276594,-16,-45
65277564,-16,-45
65278570,-16,-45
65279578,-16,-45
65280579,-16,-45
65281644,-16,-45
65282651,-16,-45
65283612,-16,-45
65284620,-16,-45
65285626,-16,-45
65286636,-16,-45
65287639,-16,-45
65288663,-16,-45
65289663,-16,-45
65290650,-8,-45
65291695,-8,-45
65292692,-8,-45
65293746,-8,-45
65294696,-8,-45
65295721,-8,-45
65296895,-8,-45
65297934,-8,-45
65298885,-8,-45
65299889,-8,-45
65300922,-57,-45
65301947,-58,-45
65302955,-58,-45
65303940,-58,-45
65304943,-58,-45
65305951,-58,-45
65306961,-58,-45
65307980,-58,-45
65309099,-58,-45
65310133,-58,-45
65311139,-58,-45
65312140,-19,-45
65313145,-19,-45
65314196,-19,-45
65315188,-19,-45
65316172,-19,-45
65317164,-19,-45
65318163,-19,-45
65319167,-19,-45
65320168,-19,-45
65321171,-19,-45
65322186,-40,-45
65323235,-40,-45
65324186,-40,-45
65325193,-40,-45
65326197,-40,-45
65327204,-40,-45
65328246,-40,-45
65329405,-40,-45
65330395,-40,-45
65331400,-40,-45
65332405,-22,-47
65333411,-22,-47
65334459,-22,-47
65335417,-22,-47
65336468,-22,-47
65337431,-22,-47
65338471,-22,-47
65339476,-22,-47
65340482,-22,-47
65341524,-22,-47
65342522,-43,-47
65343500,-43,-47
65344505,-43,-47
65345509,-43,-47
65346525,-43,-47
65347523,-43,-47
65348562,-43,-47
65349532,-43,-47
65350531,-43,-47
65351535,-43,-47
65352546,-23,-47
65353548,-23,-47
65354616,-23,-47
65355555,-23,-47
65356601,-23,-47
65357584,-23,-47
65358584,-23,-46
65359581,-23,-46
65360587,-23,-46
65361628,-23,-46
65362632,-2,-54
65363683,-2,-54
65364690,-2,-54
65365695,-2,-54
65366696,-2,-54
65367722,-2,-54
65368729,-2,-54
65369778,-2,-54
65370728,-2,-54
65371731,-2,-54
65372750,-47,-48
65373744,-47,-48
65374845,-47,-48
65375794,-47,-48
65376804,-47,-48
65377799,-47,-48
65378797,-47,-48
65379805,-47,-48
65380814,-47,-48
65381865,-47,-48
65382879,0,-48
65383817,0,-48
65384853,0,-48
65385853,0,-48
65386857,0,-48
65387876,0,-48
65388869,0,-48
65389894,0,-48
65390878,0,-48
65391880,0,-48
65392897,-31,-62
65393891,-31,-62
65394992,-31,-62
65396023,-31,-62
65396972,-31,-62
65397979,-31,-62
65398981,-31,-62
65400058,-31,-62
65401059,-31,-62
65402073,-31,-62
65403097,-32,-62
65404116,-32,-62
65405123,-32,-62
65406129,-32,-62
65407127,-32,-62
65408178,-32,-62
65409193,-32,-62
65410144,-32,-62
65411248,-32,-62
65412252,-32,-62
65413268,-62,-62
65414266,-62,-62
65415344,-62,-62
65416292,-62,-62
65417273,-62,-62
65418285,-62,-62
65419281,-62,-62
65420284,-62,-62
65421310,-62,-62
65422299,-62,-62
65423356,-71,-69
65424305,-71,-69
65425313,-71,-69
65426315,-71,-69
65427319,-71,-69
65428499,-71,-69
65429468,-71,-69
65430451,-71,-69
65431460,-71,-69
65432472,-71,-69
65433483,-39,-69
65434481,-39,-69
65435581,-39,-69
65436622,-39,-69
65437631,-39,-69
65438636,-39,-69
65439632,-39,-69
65440669,-39,-69
65441721,-39,-69
65442735,-39,-69
65443727,-39,-69
65444723,-67,-69
65445728,-67,-69
65446728,-67,-69
65447733,-67,-69
65448790,-67,-69
65449749,-67,-69
65450756,-67,-69
65451766,-67,-69
65452763,-67,-69
65453768,-67,-69
65454804,-41,-69
65455873,-41,-69
65456778,-41,-69
65457784,-41,-69
65458789,-41,-69
65459782,-41,-69
65460935,-41,-69
65461964,-41,-69
65462968,-41,-69
65463959,-41,-69
65464955,-36,-69
65465957,-36,-69
65466959,-36,-69
65467981,-36,-69
65469092,-36,-69
65470128,-36,-69
65471082,-36,-69
65472087,-36,-69
65473097,-36,-69
65474101,-36,-69
65475149,-34,-66
65476259,-34,-66
65477224,-34,-66
65478296,-34,-66
65479306,-34,-66
65480301,-34,-66
65481337,-34,-66
65482315,-34,-66
65483369,-34,-66
65484351,-34,-65
65485355,-63,-65
65486364,-63,-65
65487362,-63,-65
65488417,-63,-65
65489397,-63,-65
65490377,-63,-65
65491383,-63,-65
65492396,-63,-65
65493508,-63,-65
65494521,-63,-65
65495523,4,-65
65496627,4,-65
65497681,4,-65
65498680,4,-65
65499688,4,-65
65500688,4,-65
65501880,4,-65
65502862,4,-65
65503844,4,-65
65504858,4,-65
65505886,-24,-65
65506888,-24,-65
65507897,-24,-65
65508952,-24,-65
65510012,-24,-65
65510957,-24,-65
65511958,-24,-65
65512965,-24,-65
65513969,-24,-65
65515018,-24,-66
65515996,-90,-66
65517040,-90,-66
65517992,-90,-66
65518994,-90,-66
65520002,-90,-66
65521012,-90,-66
65522026,-90,-66
65523067,-90,-66
65524019,-90,-66
65525082,-90,-66
65526110,-25,-66
65527114,-25,-66
65528157,-25,-66
65529146,-25,-66
65530135,-25,-66
65531136,-25,-66
65532145,-25,-66
65533147,-25,-66
65534149,-25,-66
65535199,-25,-66
65536207,-21,-66
65537205,-21,-66
65538296,-21,-66
65539296,-21,-66
65540310,-21,-66
65541338,-21,-66
65542316,-21,-66
65543328,-21,-66
65544311,-21,-66
65545319,-21,-66
65546319,-55,-66
65547321,-55,-66
65548370,-55,-66
65549362,-55,-66
65550342,-55,-66
65551344,-55,-66
65552352,-55,-66
65553353,-55,-66
65554353,-55,-66
65555375,-55,-66
65556420,-56,-66
65557428,-56,-66
65558491,-56,-66
65559496,-56,-66
65560496,-56,-66
65561538,-56,-66
65562577,-56,-66
65563584,-56,-66
65564571,-56,-66
65565583,-56,-66
65566642,-24,-66
65567645,-24,-66
65568668,-24,-66
65569696,-24,-66
65570750,-24,-66
65571771,-24,-66
65572778,-24,-66
65573892,-24,-66
65574932,-24,-66
65575929,-24,-66
65576910,-24,-69
65577967,-24,-69
65578916,-24,-69
65579928,-24,-69
65580934,-24,-69
65581959,-24,-69
65582987,-24,-69
65583937,-24,-69
65584935,-24,-69
65585945,-24,-69
65586943,-92,-69
65587973,-92,-69
65588958,-92,-69
65589980,-92,-69
65591078,-92,-69
65592093,-92,-69
65593089,-92,-69
65594085,-92,-69
65595253,-92,-69
65596273,-92,-69
65597215,4,-69
65598270,4,-69
65599226,4,-69
65600232,4,-69
65601265,4,-69
65602253,4,-69
65603272,4,-69
65604258,4,-69
65605259,4,-69
65606277,4,-68
65607280,-28,-68
65608322,-28,-68
65609336,-28,-68
65610288,-28,-68
65611311,-28,-68
65612321,-28,-68
65613320,-28,-68
65614330,-28,-68
65615347,-28,-68
65616369,-28,-68
65617352,-25,-68
65618414,-25,-68
65619369,-25,-68
65620372,-25,-68
65621419,-25,-68
65622389,-25,-68
65623630,-25,-68
65624584,-25,-68
65625588,-25,-68
65626602,-25,-68
65627659,-88,-68
65628676,-88,-68
65629671,-88,-68
65630656,-88,-68
65631710,-88,-68
65632705,-88,-68
65633709,-88,-68
65634749,-88,-68
65635828,-88,-68
65636879,-88,-68
65637827,-20,-68
65638882,-20,-68
65639841,-20,-68
65640843,-20,-68
65641896,-20,-68
65642880,-20,-68
65643869,-20,-68
65644870,-20,-68
65645877,-20,-68
65646887,-20,-68
65647885,-20,-68
65648927,-20,-68
65649886,-20,-68
65650886,-20,-68
65651900,-20,-68
65652897,-20,-68
65653896,-20,-68
65654938,-20,-68
65656041,-20,-68
65657003,-20,-68
65657999,-23,-68
65659061,-23,-68
65660020,-23,-68
65661016,-23,-68
65662047,-23,-68
65663049,-23,-68
65664028,-23,-68
65665096,-23,-68
65666095,-23,-68
65667109,-23,-68
65668249,-25,-68
65669264,-25,-68
65670221,-25,-68
65671267,-25,-68
65672283,-25,-68
65673269,-25,-68
65674274,-25,-68
65675304,-25,-68
65676309,-25,-68
65677294,-25,-68
65678297,-91,-68
65679347,-91,-68
65680307,-91,-68
65681334,-91,-68
65682330,-91,-68
65683369,-91,-68
65684355,-91,-68
65685358,-91,-68
65686362,-91,-68
65687373,-91,-68
65688417,-27,-68
65689547,-27,-68
65690528,-27,-68
65691533,-27,-68
65692540,-27,-68
65693600,-27,-68
65694641,-27,-68
65695617,-27,-68
65696668,-27,-68
65697627,-27,-68
65698630,-29,-68
65699683,-29,-68
65700633,-29,-68
65701716,-29,-68
65702693,-29,-68
65703680,-29,-68
65704686,-29,-68
65705688,-29,-68
65706691,-29,-68
65707696,-29,-68
65708708,-30,-68
65709748,-30,-68
65710706,-30,-68
65711748,-30,-68
65712746,-30,-68
65713745,-30,-68
65714786,-30,-68
65715771,-30,-68
65716754,-30,-68
65717757,-30,-68
65718765,-31,-68
65719814,-31,-68
65720763,-31,-68
65721824,-31,-68
65722832,-31,-68
65723781,-31,-68
65724784,-31,-68
65725792,-31,-68
65726797,-31,-68
65727802,-31,-68
65728820,-65,-68
65729828,-65,-68
65730808,-65,-68
65731821,-65,-68
65732827,-65,-68
65733851,-65,-68
65734884,-65,-68
65735904,-65,-68
65736861,-65,-68
65737861,-65,-68
65738870,-30,-68
65739919,-30,-68
65740876,-30,-68
65741920,-30,-68
65742910,-30,-68
65743891,-30,-68
65744895,-30,-68
65745903,-30,-68
65746911,-30,-68
65747927,-30,-68
65748968,-62,-68
65749924,-62,-68
65750929,-62,-68
65751934,-62,-68
65752937,-62,-68
65753983,-62,-68
65755030,-62,-68
65756039,-62,-68
65756996,-62,-68
65758019,-62,-68
65759169,-30,-68
65760221,-30,-68
65761161,-30,-68
65762180,-30,-68
65763249,-30,-68
65764230,-30,-68
65765236,-30,-68
65766243,-30,-68
65767260,-30,-68
65768415,-30,-68
65769443,-28,-68
65770377,-28,-68
65771384,-28,-68
65772382,-28,-68
65773390,-28,-68
65774385,-28,-68
65775397,-28,-68
65776415,-28,-68
65777396,-28,-68
65778404,-28,-68
65779413,-64,-83
65780459,-64,-83
65781463,-64,-83
65782483,-64,-83
65783432,-64,-83
65784431,-64,-83
65785434,-64,-83
65786436,-64,-83
65787444,-64,-83
65788492,-63,-82
65789483,-30,-82
65790465,-30,-82
65791488,-30,-82
65792488,-30,-82
65793501,-30,-82
65794500,-30,-82
65795535,-30,-82
65796578,-30,-82
65797537,-30,-82
65798544,-30,-82
65799552,-30,-82
65800602,-30,-82
65801600,-23,-82
65802571,-23,-82
65803559,-23,-82
65804633,-23,-82
65805622,-23,-82
65806624,-23,-82
65807633,-23,-82
65808660,-23,-82
65809701,-23,-82
65810651,-23,-82
65811663,-27,-82
65812665,-27,-82
65813670,-27,-82
65814710,-27,-82
65815737,-27,-82
65816722,-27,-82
65817722,-27,-82
65818726,-27,-82
65819774,-27,-82
65820824,-27,-82
65821823,-29,-82
65822833,-29,-82
65823900,-29,-82
65824893,-29,-82
65825898,-29,-82
65826906,-29,-82
65828062,-29,-82
65829037,-29,-82
65830066,-29,-82
65831044,-29,-82
65832189,-30,-82
65833224,-30,-82
65834234,-30,-82
65835264,-30,-82
65836294,-30,-82
65837252,-30,-82
65838259,-30,-82
65839269,-30,-82
65840281,-30,-82
65841360,-30,-82
65842282,-35,-82
65843304,-35,-82
65844298,-35,-82
65845297,-35,-82
65846302,-35,-82
65847303,-35,-82
65848349,-35,-82
65849368,-34,-82
65850324,-34,-82
65851395,-34,-82
65852401,-98,-82
65853398,-98,-82
65854411,-98,-82
65855416,-98,-82
65856426,-98,-82
65857410,-98,-82
65858410,-98,-82
65859414,-98,-82
65860426,-98,-82
65861539,-98,-82
65862483,-98,-82
65863439,-31,-82
65864469,-31,-82
65865471,-31,-82
65866473,-31,-82
65867482,-31,-82
65868529,-31,-82
65869508,-31,-82
65870497,-31,-82
65871504,-31,-82
65872502,-31,-82
65873505,-35,-70
65874531,-35,-70
65875531,-35,-70
65876575,-35,-70
65877532,-35,-70
65878536,-35,-70
65879540,-35,-70
65880550,-35,-70
65881650,-35,-70
65882567,-35,-70
65883558,-37,-70
65884618,-37,-70
65885616,-37,-70
65886617,-37,-70
65887620,-37,-70
65888697,-37,-70
65889733,-37,-70
65890693,-37,-70
65891701,-37,-70
65892717,-37,-70
65893723,-98,-70
65894775,-98,-70
65895748,-98,-70
65896856,-98,-70
65898071,-98,-70
65899080,-98,-70
65900081,-98,-70
65901102,-98,-70
65902152,-98,-70
65903154,-98,-70
65904111,-32,-70
65905126,-32,-70
65906130,-32,-70
65907128,-32,-70
65908169,-32,-70
65909165,-32,-70
65910154,-32,-70
65911167,-32,-70
65912161,-32,-70
65913166,-32,-70
65914174,1,-70
65915229,1,-70
65916237,1,-70
65917274,1,-70
65918281,1,-70
65919283,1,-70
65920289,1,-70
65921410,1,-70
65922423,1,-70
65923379,1,-70
65924370,-60,-70
65925379,-60,-70
65926380,-60,-70
65927380,-60,-70
65928427,-60,-70
65929446,-60,-70
65930607,-60,-70
65931624,-60,-70
65932612,-60,-70
65933611,-60,-70
65934647,-28,-70
65935626,-28,-70
65936642,-28,-70
65937635,-28,-70
65938635,-28,-70
65939636,-28,-70
65940642,-28,-70
65941692,-28,-70
65942756,-28,-70
65943654,-28,-70
65944689,-28,-70
65945700,-26,-70
65946691,-26,-70
65947698,-26,-70
65948751,-26,-70
65949703,-26,-70
65950809,-26,-70
65951816,-26,-70
65952816,-26,-70
65953817,-26,-70
65954882,-26,-70
65955896,-1,-70
65956842,-1,-70
65957850,-1,-70
65958856,-1,-70
65959865,-1,-70
65960871,-1,-70
65961926,-1,-70
65962949,-1,-70
65964011,-1,-70
65965013,-1,-70
65966020,-99,-70
65967015,-99,-70
65968057,-99,-70
65969036,-99,-70
65970081,-99,-70
65971039,-99,-70
65972046,-99,-70
65973046,-99,-70
65974051,-99,-70
65975095,-99,-70
65976078,-38,-70
65977054,-38,-70
65978062,-38,-70
65979075,-38,-70
65980070,-38,-70
65981093,-38,-70
65982091,-38,-70
65983201,-38,-70
65984225,-38,-70
65985227,-38,-70
65986230,-36,-70
65987229,-36,-70
65988399,-36,-70
65989379,-36,-70
65990363,-36,-70
65991411,-36,-70
65992438,-36,-70
65993435,-36,-70
65994435,-36,-70
65995452,-36,-70
65996626,-66,-70
65997579,-66,-70
65998580,-66,-70
65999584,-66,-70
66000588,-66,-70
66001639,-65,-69
66002620,-65,-69
66003658,-65,-69
66004608,-65,-69
66005611,-65,-69
66006615,-35,-69
66007611,-35,-69
66008641,-35,-69
66009663,-35,-69
66010619,-35,-69
66011624,-35,-69
66012630,-35,-69
66013630,-35,-69
66014659,-35,-69
66015639,-35,-69
66016715,-33,-69
66017695,-33,-69
66018701,-33,-69
66019706,-33,-69
66020712,-33,-69
66021747,-33,-69
66022765,-33,-69
66023772,-33,-69
66024912,-33,-69
66025916,-33,-69
66026926,-33,-69
66027983,-33,-69
66029086,-33,-69
66030095,-33,-69
66031091,-33,-69
66032095,-33,-69
66033105,-33,-69
66034105,-33,-69
66035144,-33,-69
66036165,-33,-69
66037123,-64,-69
66038158,-64,-69
66039159,-64,-69
66040165,-64,-69
66041185,-64,-69
66042180,-64,-69
66043205,-64,-69
66044240,-64,-69
66045187,-64,-69
66046189,-64,-69
66047198,-33,-69
66048242,-33,-69
66049323,-33,-69
66050290,-33,-69
66051303,-33,-69
66052303,-33,-69
66053313,-33,-69
66054318,-33,-69
66055332,-33,-69
66056372,-33,-69
66057496,-33,-69
66058496,-33,-69
66059496,-33,-69
66060513,-33,-69
66061581,-33,-69
66062602,-33,-69
66063589,-33,-69
66064627,-33,-69
66065590,-33,-69
66066594,-33,-69
66067605,0,-69
66068630,0,-69
66069660,0,-69
66070619,0,-69
66071614,0,-69
66072616,0,-69
66073628,0,-69
66074664,0,-69
66075630,0,-69
66076645,0,-69
66077636,-60,-56
66078634,-60,-56
66079641,-60,-56
66080654,-60,-56
66081830,-60,-56
66082845,-60,-56
66083805,-60,-56
66084914,-60,-56
66085900,-60,-56
66086909,-60,-56
66087934,-28,-56
66088921,-28,-56
66089937,-28,-56
66090934,-28,-56
66091935,-28,-56
66092942,-28,-56
66094058,-28,-56
66095108,-28,-56
66096112,-28,-56
66097062,-28,-56
66098071,-29,-56
66099070,-29,-56
66100075,-29,-56
66101077,-29,-56
66102087,-29,-56
66103097,-29,-56
66104084,-29,-56
66105129,-29,-56
66106093,-29,-56
66107093,-29,-56
66108141,-63,-56
66109149,-63,-56
66110097,-63,-56
66111106,-63,-56
66112104,-63,-56
66113106,-63,-56
66114162,-63,-56
66115212,-63,-56
66116196,-63,-56
66117182,-63,-56
66118195,-63,-56
66119196,-63,-56
66120205,-63,-56
66121210,-63,-56
66122226,-63,-56
66123266,-63,-56
66124221,-63,-56
66125269,-63,-56
66126402,-63,-56
66127405,-63,-56
66128466,-66,-56
66129436,-66,-56
66130420,-66,-56
66131515,-66,-56
66132523,-66,-56
66133530,-66,-56
66134543,-66,-56
66135547,-66,-56
66136597,-66,-56
66137551,-66,-56
66138559,-34,-56
66139560,-34,-56
66140567,-34,-56
66141612,-34,-56
66142594,-34,-56
66143579,-34,-56
66144581,-34,-56
66145634,-34,-56
66146688,-34,-56
66147697,-34,-56
66148752,-65,-56
66149712,-65,-56
66150785,-65,-56
66151784,-65,-56
66152786,-65,-56
66153788,-65,-56
66155000,-65,-56
66156012,-65,-56
66156964,-65,-56
66157980,-65,-56
66159038,-32,-56
66160038,-32,-56
66161044,-32,-56
66162065,-32,-56
66163079,-32,-56
66164058,-32,-56
66165066,-32,-56
66166103,-32,-56
66167073,-32,-56
66168118,-32,-56
66169137,0,-56
66170088,0,-56
66171088,0,-56
66172095,0,-56
66173098,0,-56
66174102,0,-56
66175153,0,-56
66176144,0,-56
66177128,0,-56
66178189,0,-56
66179206,-29,-69
66180213,-29,-69
66181222,-29,-69
66182216,-29,-69
66183369,-29,-69
66184322,-29,-69
66185327,-29,-68
66186378,-29,-68
66187365,-29,-68
66188401,-29,-68
66189393,-56,-68
66190429,-56,-68
66191458,-56,-68
66192460,-56,-68
66193464,-56,-68
66194462,-56,-68
66195465,-56,-68
66196518,-56,-68
66197469,-56,-68
66198477,-56,-68
66199488,-25,-68
66200488,-25,-68
66201533,-25,-68
66202514,-25,-68
66203502,-25,-68
66204510,-25,-68
66205517,-25,-68
66206558,-25,-69
66207521,-25,-69
66208565,-25,-69
66209575,-24,-69
66210532,-24,-69
66211606,-24,-69
66212610,-24,-69
66213618,-24,-69
66214654,-24,-69
66215806,-24,-69
66216814,-24,-69
66217798,-24,-69
66218801,-24,-69
66219834,-119,-69
66220833,-119,-69
66221884,-119,-69
66222897,-119,-69
66224019,-119,-69
66225085,-119,-69
66226091,-119,-69
66227139,-119,-69
66228140,-119,-69
66229117,-119,-69
66230110,-28,-69
66231110,-28,-69
66232111,-28,-69
66233120,-28,-69
66234123,-28,-69
66235175,-28,-69
66236180,-28,-69
66237133,-28,-69
66238137,-28,-69
66239136,-28,-69
66240152,-62,-69
66241155,-62,-69
66242165,-62,-69
66243174,-62,-69
66244239,-62,-69
66245240,-62,-69
66246245,-62,-68
66247286,-62,-68
66248410,-62,-68
66249382,-62,-68
66250392,-31,-68
66251383,-31,-68
66252387,-31,-68
66253388,-31,-68
66254400,-31,-68
66255416,-31,-68
66256468,-31,-68
66257427,-31,-68
66258435,-31,-68
66259436,-31,-68
66260452,-60,-68
66261488,-60,-68
66262466,-60,-68
66263457,-60,-68
66264465,-60,-68
66265466,-60,-68
66266465,-60,-68
66267511,-60,-68
66268517,-60,-68
66269531,-60,-68
66270495,5,-68
66271512,5,-68
66272515,5,-68
66273521,5,-68
66274522,5,-68
66275534,5,-68
66276695,5,-68
66277684,5,-68
66278683,5,-68
66279687,5,-68
66280813,-24,-58
66281851,-24,-58
66282868,-24,-58
66283818,-24,-58
66284893,-24,-58
66285895,-24,-58
66286894,-24,-58
66288145,-24,-58
66289100,-24,-58
66290115,-24,-58
66291100,-53,-58
66292107,-53,-58
66293108,-53,-58
66294113,-53,-58
66295161,-53,-58
66296118,-53,-58
66297121,-53,-58
66298134,-53,-58
66299136,-53,-58
66300136,-53,-58
66301140,-24,-58
66302143,-24,-58
66303197,-24,-58
66304153,-24,-58
66305164,-24,-58
66306169,-24,-58
66307172,-24,-58
66308261,-24,-58
66309343,-24,-58
66310330,-24,-58
66311329,-57,-58
66312333,-57,-58
66313335,-57,-58
66314334,-57,-58
66315353,-57,-58
66316387,-57,-58
66317411,-57,-58
66318423,-57,-58
66319417,-57,-58
66320421,-57,-58
66321533,-28,-58
66322507,-28,-58
66323493,-28,-58
66324499,-28,-58
66325509,-28,-58
66326512,-28,-58
66327514,-28,-58
66328600,-28,-58
66329575,-28,-58
66330522,-28,-58
66331531,-92,-58
66332528,-92,-58
66333536,-92,-58
66334558,-92,-58
66335546,-92,-58
66336565,-92,-58
66337573,-92,-58
66338589,-92,-58
66339592,-92,-58
66340599,-92,-58
66341637,-61,-58
66342771,-61,-58
66343728,-61,-58
66344734,-61,-58
66345740,-61,-58
66346751,-61,-58
66347758,-61,-58
66348850,-61,-58
66349762,-61,-58
66350870,-61,-58
66351883,-29,-58
66352879,-29,-58
66353879,-29,-58
66354958,-29,-58
66355978,-29,-58
66356929,-29,-58
66357930,-29,-58
66358934,-29,-58
66359947,-29,-58
66360946,-29,-58
66361979,-29,-58
66362974,-29,-58
66363970,-29,-58
66364976,-29,-58
66365972,-30,-58
66366971,-30,-58
66368015,-30,-58
66369035,-30,-58
66370049,-30,-58
66370992,-30,-58
66372006,-11,-76
66373010,-11,-76
66374011,-11,-76
66375150,-11,-76
66376123,-11,-76
66377109,-11,-76
66378117,-11,-76
66379123,-11,-76
66380125,-11,-76
66381118,-11,-76
66382126,-23,-76
66383255,-23,-76
66384209,-23,-76
66385210,-23,-76
66386212,-23,-76
66387239,-23,-76
66388282,-23,-76
66389313,-23,-76
66390254,-23,-76
66391250,-23,-76
66392261,-24,-76
66393258,-24,-76
66394264,-24,-76
66395296,-24,-76
66396324,-24,-76
66397276,-24,-76
66398283,-24,-76
66399293,-24,-76
66400290,-24,-76
66401305,-24,-76
66402306,-22,-76
66403319,-22,-76
66404303,-22,-76
66405311,-22,-76
66406312,-22,-76
66407373,-22,-76
66408416,-22,-76
66409484,-22,-76
66410382,-22,-76
66411513,-22,-76
66412528,-51,-76
66413524,-51,-76
66414531,-51,-76
66415645,-51,-76
66416660,-51,-76
66417646,-51,-76
66418649,-51,-76
66419714,-51,-76
66420706,-51,-76
66421748,-51,-76
66422762,-55,-76
66423708,-55,-76
66424716,-55,-76
66425714,-55,-76
66426716,-55,-76
66427723,-55,-76
66428773,-55,-76
66429802,-55,-76
66430747,-55,-76
66431754,-55,-76
66432759,-58,-76
66433756,-58,-76
66434795,-58,-76
66435818,-58,-76
66436770,-58,-76
66437776,-58,-76
66438782,-58,-76
66439870,-58,-76
66440865,-58,-76
66441909,-58,-76
66442897,-31,-76
66443926,-31,-76
66444934,-31,-76
66445936,-31,-76
66446938,-31,-76
66447992,-31,-76
66448999,-31,-76
66450158,-31,-76
66451107,-31,-76
66452121,-31,-76
66453132,-96,-76
66454131,-96,-76
66455186,-96,-76
66456200,-96,-76
66457148,-96,-76
66458208,-96,-76
66459213,-96,-76
66460219,-96,-76
66461227,-96,-76
66462221,-96,-76
66463245,-36,-76
66464225,-36,-76
66465236,-36,-76
66466232,-36,-76
66467241,-36,-76
66468281,-36,-76
66469304,-36,-76
66470304,-36,-76
66471257,-36,-76
66472310,-36,-76
66473316,-35,-60
66474313,-35,-60
66475340,-35,-60
66476468,-35,-60
66477459,-35,-60
66478462,-35,-60
66479470,-35,-60
66480488,-35,-60
66481528,-35,-60
66482546,-35,-60
66483500,-32,-60
66484501,-32,-60
66485510,-32,-60
66486516,-32,-60
66487517,-32,-60
66488570,-32,-60
66489555,-32,-60
66490577,-32,-60
66491537,-32,-60
66492540,-32,-60
66493548,-30,-60
66494559,-30,-60
66495559,-30,-60
66496604,-30,-60
66497558,-30,-60
66498556,-30,-60
66499572,-30,-60
66500572,-30,-60
66501612,-30,-60
66502594,-30,-60
66503591,-28,-60
66504632,-28,-60
66505751,-28,-60
66506756,-28,-60
66507764,-28,-60
66508770,-28,-60
66509907,-28,-60
66510910,-28,-60
66511864,-28,-60
66512867,-28,-60
66513879,-26,-60
66514915,-26,-60
66515895,-26,-60
66516885,-26,-60
66517929,-26,-60
66518933,-26,-60
66519940,-26,-60
66520954,-26,-60
66521986,-26,-60
66523009,-26,-60
66523963,-56,-60
66524962,-56,-60
66525966,-56,-60
66526971,-56,-60
66528010,-56,-60
66529001,-56,-60
66530007,-56,-60
66531039,-56,-60
66531991,-56,-60
66532995,-56,-60
66534003,-26,-60
66535041,-26,-60
66536056,-26,-60
66537004,-26,-60
66538048,-26,-60
66539061,-26,-60
66540055,-26,-60
66541058,-26,-60
